"term","frequency","density","occurrence"
"verdana",917,0.00404445816610065,0.178
"vermont",5,2.2052661756274e-05,0.006
"virginia",11,4.85158558638028e-05,0.008
"vlink",24,0.000105852776430115,0.048
"vspace",29,0.000127905438186389,0.034
"washington",15,6.61579852688219e-05,0.022
"west",19,8.38001146738411e-05,0.018
"wisconsin",5,2.2052661756274e-05,0.006
"wyoming",5,2.2052661756274e-05,0.006
"york",26,0.000114673841132625,0.026
"yuesbhwakmlk",5,2.2052661756274e-05,0.002
"big",97,0.000427821638071715,0.06
"boys",3,1.32315970537644e-05,0.006
"bull",6,2.64631941075288e-05,0.012
"concerning",1,4.4105323512548e-06,0.002
"doorstep",1,4.4105323512548e-06,0.002
"drive",61,0.000269042473426543,0.038
"efa",1,4.4105323512548e-06,0.002
"fdf",3,1.32315970537644e-05,0.006
"losing",16,7.05685176200767e-05,0.02
"maker",8,3.52842588100384e-05,0.016
"mest",1,4.4105323512548e-06,0.002
"period",13,5.73369205663124e-05,0.022
"real",54,0.000238168746967759,0.052
"short",21,9.26211793763507e-05,0.038
"stop",37,0.000163189696996427,0.04
"system",73,0.0003219688616416,0.08
"team",11,4.85158558638028e-05,0.022
"time",269,0.00118643320248754,0.288
"tired",12,5.29263882150576e-05,0.014
"aafb",1,4.4105323512548e-06,0.002
"ackley",2,8.82106470250959e-06,0.004
"address",254,0.00112027521721872,0.222
"addresses",104,0.000458695364530499,0.058
"advertising",43,0.000189652891103956,0.056
"andy",10,4.4105323512548e-05,0.006
"base",57,0.000251400344021523,0.094
"bbvnet",2,8.82106470250959e-06,0.004
"blue",52,0.000229347682265249,0.024
"bob",8,3.52842588100384e-05,0.008
"business",381,0.00168041282582808,0.212
"cdsnet",2,8.82106470250959e-06,0.004
"city",128,0.000564548140960614,0.1
"comments",13,5.73369205663124e-05,0.018
"consultant",14,6.17474529175672e-05,0.018
"cost",59,0.000260221408724033,0.078
"customer",41,0.000180831826401447,0.058
"dear",62,0.000273453005777797,0.122
"details",33,0.000145547567591408,0.044
"direct",54,0.000238168746967759,0.062
"discuss",12,5.29263882150576e-05,0.02
"effective",20,8.82106470250959e-05,0.024
"eighbellinger",2,8.82106470250959e-06,0.004
"eighbluedarts",2,8.82106470250959e-06,0.004
"enjoya",8,3.52842588100384e-05,0.004
"etc",33,0.000145547567591408,0.042
"exchange",82,0.000361663652802893,0.134
"fax",92,0.000405768976315441,0.09
"fri",490,0.00216116085211485,0.266
"fzjzo",2,8.82106470250959e-06,0.004
"gte",11,4.85158558638028e-05,0.014
"jbjk",4,1.76421294050192e-05,0.008
"jones",6,2.64631941075288e-05,0.006
"kiwanuka",2,8.82106470250959e-06,0.004
"low",98,0.00043223217042297,0.138
"market",136,0.000599832399770652,0.104
"marketing",167,0.000736558902659551,0.138
"maximize",2,8.82106470250959e-06,0.004
"multiply",2,8.82106470250959e-06,0.004
"needs",30,0.000132315970537644,0.036
"netcom",5,2.2052661756274e-05,0.006
"netmore",4,1.76421294050192e-05,0.008
"pentoneurope",2,8.82106470250959e-06,0.004
"per",111,0.000489569090989282,0.098
"phone",174,0.000767432629118335,0.15
"pricing",14,6.17474529175672e-05,0.018
"promote",24,0.000105852776430115,0.018
"red",70,0.000308737264587836,0.048
"ref",30,0.000132315970537644,0.04
"ricardo",4,1.76421294050192e-05,0.004
"rkjbpp",2,8.82106470250959e-06,0.004
"sprint",6,2.64631941075288e-05,0.01
"suz",6,2.64631941075288e-05,0.004
"tgbknkiys",4,1.76421294050192e-05,0.008
"uaa",30,0.000132315970537644,0.038
"voloon",2,8.82106470250959e-06,0.004
"accessories",5,2.2052661756274e-05,0.008
"activatormail",1,4.4105323512548e-06,0.002
"antennas",1,4.4105323512548e-06,0.002
"assistance",60,0.000264631941075288,0.08
"audiovox",1,4.4105323512548e-06,0.002
"batteries",1,4.4105323512548e-06,0.002
"belt",1,4.4105323512548e-06,0.002
"booster",5,2.2052661756274e-05,0.008
"brt",1,4.4105323512548e-06,0.002
"buds",1,4.4105323512548e-06,0.002
"call",123,0.00054249547920434,0.136
"car",47,0.000207295020508975,0.04
"cases",18,7.93895823225863e-05,0.018
"cell",13,5.73369205663124e-05,0.02
"cellular",3,1.32315970537644e-05,0.006
"chargers",1,4.4105323512548e-06,0.002
"clips",1,4.4105323512548e-06,0.002
"ear",1,4.4105323512548e-06,0.002
"ericsson",1,4.4105323512548e-06,0.002
"hands",6,2.64631941075288e-05,0.012
"holsters",1,4.4105323512548e-06,0.002
"hurst",4,1.76421294050192e-05,0.002
"ion",5,2.2052661756274e-05,0.01
"lithium",1,4.4105323512548e-06,0.002
"mailings",97,0.000427821638071715,0.118
"merchant",23,0.00010144224407886,0.012
"motorola",3,1.32315970537644e-05,0.006
"nextel",1,4.4105323512548e-06,0.002
"nokia",1,4.4105323512548e-06,0.002
"phones",4,1.76421294050192e-05,0.006
"plates",1,4.4105323512548e-06,0.002
"prices",45,0.000198473955806466,0.072
"qualcomm",4,1.76421294050192e-05,0.008
"removemenow",1,4.4105323512548e-06,0.002
"request",158,0.000696864111498258,0.14
"sales",77,0.000339610991046619,0.072
"samsung",1,4.4105323512548e-06,0.002
"send",218,0.000961496052573546,0.178
"super",22,9.70317117276055e-05,0.02
"thank",54,0.000238168746967759,0.096
"toole",3,1.32315970537644e-05,0.002
"uol",7,3.08737264587836e-05,0.004
"waa",18,7.93895823225863e-05,0.026
"wholesale",8,3.52842588100384e-05,0.012
"amateur",7,3.08737264587836e-05,0.006
"around",31,0.000136726502888899,0.06
"cheating",2,8.82106470250959e-06,0.002
"door",9,3.96947911612932e-05,0.018
"exibitionists",1,4.4105323512548e-06,0.002
"freepornlovers",9,3.96947911612932e-05,0.002
"girl",9,3.96947911612932e-05,0.01
"girlfriends",4,1.76421294050192e-05,0.006
"invoked",29,0.000127905438186389,0.056
"next",89,0.000392537379261677,0.084
"nude",1,4.4105323512548e-06,0.002
"photos",2,8.82106470250959e-06,0.004
"qmail",42,0.000185242358752701,0.062
"simply",69,0.000304326732236581,0.094
"simplyamateur",1,4.4105323512548e-06,0.002
"sluts",5,2.2052661756274e-05,0.008
"sneeky",1,4.4105323512548e-06,0.002
"tour",1,4.4105323512548e-06,0.002
"txt",95,0.000419000573369206,0.026
"uid",18,7.93895823225863e-05,0.032
"whoring",1,4.4105323512548e-06,0.002
"wives",4,1.76421294050192e-05,0.004
"young",10,4.4105323512548e-05,0.014
"acjkicmspu",1,4.4105323512548e-06,0.002
"aileen",7,3.08737264587836e-05,0.004
"dca",5,2.2052661756274e-05,0.008
"freelegal",3,1.32315970537644e-05,0.006
"ngtaoufzrvzedhdw",1,4.4105323512548e-06,0.002
"aaa",27,0.000119084373483879,0.038
"activate",1,4.4105323512548e-06,0.002
"activation",1,4.4105323512548e-06,0.002
"activations",1,4.4105323512548e-06,0.002
"additional",30,0.000132315970537644,0.032
"applies",6,2.64631941075288e-05,0.012
"approval",2,8.82106470250959e-06,0.004
"areas",1,4.4105323512548e-06,0.002
"authorized",6,2.64631941075288e-05,0.012
"available",113,0.000498390155691792,0.134
"back",85,0.000374895249856658,0.072
"credit",83,0.000366074185154148,0.088
"dealer",10,4.4105323512548e-05,0.016
"ends",5,2.2052661756274e-05,0.008
"faf",3,1.32315970537644e-05,0.006
"fee",22,9.70317117276055e-05,0.028
"fulfilled",1,4.4105323512548e-06,0.002
"greater",10,4.4105323512548e-05,0.014
"htmlemails",15,6.61579852688219e-05,0.002
"plans",22,9.70317117276055e-05,0.022
"qbfuiexorxkl",16,7.05685176200767e-05,0.002
"rebate",2,8.82106470250959e-06,0.002
"rowspan",70,0.000308737264587836,0.086
"see",98,0.00043223217042297,0.118
"simplywireless",2,8.82106470250959e-06,0.002
"site",99,0.000436642702774225,0.11
"spacer",82,0.000361663652802893,0.024
"swdotcomlogo",1,4.4105323512548e-06,0.002
"tno",14,6.17474529175672e-05,0.002
"voicestream",3,1.32315970537644e-05,0.002
"wireless",4,1.76421294050192e-05,0.006
"administration",7,3.08737264587836e-05,0.012
"aetna",1,4.4105323512548e-06,0.002
"anytime",13,5.73369205663124e-05,0.026
"anywhere",29,0.000127905438186389,0.048
"appleshare",1,4.4105323512548e-06,0.002
"aud",3,1.32315970537644e-05,0.006
"bibsam",4,1.76421294050192e-05,0.002
"bill",31,0.000136726502888899,0.04
"bordercolordark",26,0.000114673841132625,0.046
"bordercolorlight",31,0.000136726502888899,0.042
"calls",12,5.29263882150576e-05,0.016
"ccc",18,7.93895823225863e-05,0.026
"cents",15,6.61579852688219e-05,0.024
"conf",3,1.32315970537644e-05,0.006
"conference",16,7.05685176200767e-05,0.01
"conferencing",7,3.08737264587836e-05,0.008
"connects",4,1.76421294050192e-05,0.008
"contracts",24,0.000105852776430115,0.036
"ctinets",3,1.32315970537644e-05,0.002
"darial",144,0.000635116658580691,0.034
"daudioc",3,1.32315970537644e-05,0.006
"dbus",4,1.76421294050192e-05,0.008
"dcompany",4,1.76421294050192e-05,0.008
"ded",1,4.4105323512548e-06,0.002
"delete",28,0.000123494905835134,0.03
"demail",6,2.64631941075288e-05,0.012
"dhome",4,1.76421294050192e-05,0.008
"dhttp",14,6.17474529175672e-05,0.016
"distance",4,1.76421294050192e-05,0.008
"distribution",12,5.29263882150576e-05,0.02
"dmailto",4,1.76421294050192e-05,0.008
"dname",8,3.52842588100384e-05,0.014
"dpost",8,3.52842588100384e-05,0.016
"dremove",3,1.32315970537644e-05,0.006
"dright",33,0.000145547567591408,0.012
"dstate",4,1.76421294050192e-05,0.008
"dsubmit",10,4.4105323512548e-05,0.012
"dtext",27,0.000119084373483879,0.014
"dtype",5,2.2052661756274e-05,0.01
"durl",4,1.76421294050192e-05,0.008
"ect",3,1.32315970537644e-05,0.006
"enctype",8,3.52842588100384e-05,0.016
"every",97,0.000427821638071715,0.096
"faa",15,6.61579852688219e-05,0.026
"fees",40,0.000176421294050192,0.044
"ffffcc",50,0.00022052661756274,0.056
"field",10,4.4105323512548e-05,0.016
"find",120,0.000529263882150576,0.132
"fon",13,5.73369205663124e-05,0.02
"highest",10,4.4105323512548e-05,0.02
"including",38,0.000167600229347682,0.064
"industry",42,0.000185242358752701,0.038
"inq",2,8.82106470250959e-06,0.004
"lists",79,0.000348432055749129,0.068
"lower",17,7.49790499713315e-05,0.03
"made",105,0.000463105896881754,0.118
"mfw",1,4.4105323512548e-06,0.002
"mfwjs",1,4.4105323512548e-06,0.002
"minute",27,0.000119084373483879,0.046
"monthly",19,8.38001146738411e-05,0.032
"operator",4,1.76421294050192e-05,0.008
"participants",7,3.08737264587836e-05,0.01
"partidoliberal",1,4.4105323512548e-06,0.002
"quality",44,0.000194063423455211,0.066
"servidor",1,4.4105323512548e-06,0.002
"set",25,0.00011026330878137,0.038
"setup",8,3.52842588100384e-05,0.012
"simplicity",3,1.32315970537644e-05,0.006
"subj",2,8.82106470250959e-06,0.004
"tcp",1,4.4105323512548e-06,0.002
"uiry",2,8.82106470250959e-06,0.004
"update",6,2.64631941075288e-05,0.008
"via",51,0.000224937149913995,0.078
"weseloh",4,1.76421294050192e-05,0.002
"across",8,3.52842588100384e-05,0.016
"act",45,0.000198473955806466,0.062
"acting",2,8.82106470250959e-06,0.004
"alone",11,4.85158558638028e-05,0.022
"alter",12,5.29263882150576e-05,0.014
"another",24,0.000105852776430115,0.038
"answer",65,0.000286684602831562,0.056
"asked",10,4.4105323512548e-05,0.02
"assemble",2,8.82106470250959e-06,0.004
"assembly",3,1.32315970537644e-05,0.006
"bigdog",1,4.4105323512548e-06,0.002
"bonus",47,0.000207295020508975,0.036
"bonuses",23,0.00010144224407886,0.014
"box",40,0.000176421294050192,0.038
"brazil",5,2.2052661756274e-05,0.008
"build",52,0.000229347682265249,0.078
"cable",23,0.00010144224407886,0.008
"canada",20,8.82106470250959e-05,0.022
"check",56,0.000246989811670269,0.06
"comes",23,0.00010144224407886,0.026
"completely",26,0.000114673841132625,0.046
"contains",55,0.000242579279319014,0.026
"control",45,0.000198473955806466,0.07
"controlled",6,2.64631941075288e-05,0.008
"converter",4,1.76421294050192e-05,0.004
"countries",25,0.00011026330878137,0.032
"deal",51,0.000224937149913995,0.088
"descrambler",16,7.05685176200767e-05,0.004
"descrambles",2,8.82106470250959e-06,0.004
"desnewsa",3,1.32315970537644e-05,0.002
"detect",2,8.82106470250959e-06,0.004
"dfb",2,8.82106470250959e-06,0.004
"drawings",2,8.82106470250959e-06,0.004
"educational",2,8.82106470250959e-06,0.004
"electronic",16,7.05685176200767e-05,0.022
"england",6,2.64631941075288e-05,0.012
"everywhere",3,1.32315970537644e-05,0.006
"existing",11,4.85158558638028e-05,0.014
"fiber",2,8.82106470250959e-06,0.004
"follow",50,0.00022052661756274,0.054
"frequently",2,8.82106470250959e-06,0.004
"gaa",7,3.08737264587836e-05,0.012
"gpg",1,4.4105323512548e-06,0.002
"guarantee",52,0.000229347682265249,0.062
"guide",115,0.000507211220394302,0.036
"hard",34,0.000149958099942663,0.036
"included",27,0.000119084373483879,0.046
"jam",4,1.76421294050192e-05,0.008
"jammer",4,1.76421294050192e-05,0.004
"jammers",2,8.82106470250959e-06,0.004
"jarrod",2,8.82106470250959e-06,0.004
"keep",68,0.000299916199885326,0.076
"kit",12,5.29263882150576e-05,0.008
"know",119,0.000524853349799321,0.124
"legally",21,9.26211793763507e-05,0.024
"manual",13,5.73369205663124e-05,0.014
"manually",2,8.82106470250959e-06,0.004
"mercury",3,1.32315970537644e-05,0.002
"mgf",1,4.4105323512548e-06,0.002
"mof",1,4.4105323512548e-06,0.002
"move",45,0.000198473955806466,0.046
"movies",17,7.49790499713315e-05,0.028
"omaha",10,4.4105323512548e-05,0.012
"order",208,0.000917390729060998,0.128
"original",57,0.000251400344021523,0.09
"parts",4,1.76421294050192e-05,0.004
"picture",7,3.08737264587836e-05,0.014
"plus",42,0.000185242358752701,0.042
"police",7,3.08737264587836e-05,0.012
"price",144,0.000635116658580691,0.14
"purposes",11,4.85158558638028e-05,0.02
"questions",57,0.000251400344021523,0.058
"radar",8,3.52842588100384e-05,0.004
"reading",21,9.26211793763507e-05,0.026
"reason",27,0.000119084373483879,0.044
"refund",8,3.52842588100384e-05,0.01
"regular",14,6.17474529175672e-05,0.024
"remote",8,3.52842588100384e-05,0.016
"report",234,0.00103206457019362,0.07
"richeyg",1,4.4105323512548e-06,0.002
"satisfied",9,3.96947911612932e-05,0.018
"signal",3,1.32315970537644e-05,0.006
"software",150,0.000661579852688219,0.106
"sold",29,0.000127905438186389,0.044
"something",25,0.00011026330878137,0.028
"special",134,0.000591011335068143,0.158
"specific",17,7.49790499713315e-05,0.024
"speeding",2,8.82106470250959e-06,0.004
"spooler",2,8.82106470250959e-06,0.002
"sporting",2,8.82106470250959e-06,0.004
"states",56,0.000246989811670269,0.072
"store",17,7.49790499713315e-05,0.026
"tci",2,8.82106470250959e-06,0.004
"television",6,2.64631941075288e-05,0.008
"thirty",14,6.17474529175672e-05,0.02
"ticket",5,2.2052661756274e-05,0.008
"tobe",5,2.2052661756274e-05,0.002
"unhappy",5,2.2052661756274e-05,0.01
"unit",3,1.32315970537644e-05,0.006
"usa",31,0.000136726502888899,0.032
"using",61,0.000269042473426543,0.084
"vcr",2,8.82106470250959e-06,0.004
"vechicle",2,8.82106470250959e-06,0.004
"view",32,0.000141137035240153,0.03
"watch",29,0.000127905438186389,0.046
"within",107,0.000471926961584263,0.12
"without",56,0.000246989811670269,0.086
"works",34,0.000149958099942663,0.05
"worth",17,7.49790499713315e-05,0.028
"afc",1,4.4105323512548e-06,0.002
"bbr",1,4.4105323512548e-06,0.002
"bcde",1,4.4105323512548e-06,0.002
"cdeed",1,4.4105323512548e-06,0.002
"hooten",1,4.4105323512548e-06,0.002
"husul",1,4.4105323512548e-06,0.002
"hyhjxxim",1,4.4105323512548e-06,0.002
"iaa",19,8.38001146738411e-05,0.026
"jjj",4,1.76421294050192e-05,0.002
"lmrd",1,4.4105323512548e-06,0.002
"mymail",15,6.61579852688219e-05,0.006
"udnugg",1,4.4105323512548e-06,0.002
"vzdqffvn",1,4.4105323512548e-06,0.002
"abidjan",12,5.29263882150576e-05,0.014
"acknowledge",3,1.32315970537644e-05,0.006
"aee",1,4.4105323512548e-06,0.002
"africa",21,9.26211793763507e-05,0.03
"along",20,8.82106470250959e-05,0.034
"arrangement",8,3.52842588100384e-05,0.016
"assist",30,0.000132315970537644,0.036
"basher",2,8.82106470250959e-06,0.004
"behalf",7,3.08737264587836e-05,0.014
"betray",5,2.2052661756274e-05,0.01
"better",60,0.000264631941075288,0.06
"billions",3,1.32315970537644e-05,0.006
"buy",115,0.000507211220394302,0.126
"changed",9,3.96947911612932e-05,0.014
"chateaux",3,1.32315970537644e-05,0.006
"children",13,5.73369205663124e-05,0.02
"claim",42,0.000185242358752701,0.054
"coded",5,2.2052661756274e-05,0.006
"conclusion",7,3.08737264587836e-05,0.014
"confidence",17,7.49790499713315e-05,0.028
"confidential",29,0.000127905438186389,0.038
"confidentiality",16,7.05685176200767e-05,0.028
"confiscated",7,3.08737264587836e-05,0.008
"congo",23,0.00010144224407886,0.02
"considering",3,1.32315970537644e-05,0.006
"cote",7,3.08737264587836e-05,0.01
"cry",2,8.82106470250959e-06,0.004
"currently",45,0.000198473955806466,0.076
"dead",6,2.64631941075288e-05,0.012
"decided",29,0.000127905438186389,0.036
"demands",3,1.32315970537644e-05,0.006
"democratic",18,7.93895823225863e-05,0.022
"deposited",23,0.00010144224407886,0.03
"died",17,7.49790499713315e-05,0.024
"disease",11,4.85158558638028e-05,0.012
"drc",6,2.64631941075288e-05,0.006
"due",36,0.000158779164645173,0.05
"eighteen",3,1.32315970537644e-05,0.006
"emphasise",2,8.82106470250959e-06,0.004
"emztd",1,4.4105323512548e-06,0.002
"engage",3,1.32315970537644e-05,0.006
"escaped",3,1.32315970537644e-05,0.006
"european",9,3.96947911612932e-05,0.012
"forms",45,0.000198473955806466,0.032
"france",12,5.29263882150576e-05,0.018
"freeze",3,1.32315970537644e-05,0.006
"french",6,2.64631941075288e-05,0.008
"friend",34,0.000149958099942663,0.054
"funds",32,0.000141137035240153,0.034
"furnish",10,4.4105323512548e-05,0.02
"george",18,7.93895823225863e-05,0.014
"gets",13,5.73369205663124e-05,0.018
"government",155,0.000683632514444493,0.07
"hence",15,6.61579852688219e-05,0.024
"high",82,0.000361663652802893,0.106
"however",27,0.000119084373483879,0.048
"husband",23,0.00010144224407886,0.014
"identity",7,3.08737264587836e-05,0.008
"indicate",12,5.29263882150576e-05,0.024
"interest",96,0.00042341110572046,0.096
"introduce",15,6.61579852688219e-05,0.026
"investing",17,7.49790499713315e-05,0.024
"investments",10,4.4105323512548e-05,0.016
"ivoire",4,1.76421294050192e-05,0.008
